product_code,product_name,section,page,record_type,requirement_scope,property,astm_method,minimum,maximum,note_ref,text,review_status
67,15 ppm heating oil,3.26,48,context,All / see section,,,,,,or equivalent < 0.05,Source text
67,15 ppm heating oil,3.26,48,context,All / see section,,,,,,"Thermal stability, 90 minutes",Source text
67,15 ppm heating oil,3.26,48,context,All / see section,,,,,,"150oCPad rating,",Source text
67,15 ppm heating oil,3.26,48,context,All / see section,,,,,,DuPont scale 7,Source text
67,15 ppm heating oil,3.26,48,context,All / see section,,,,,,OR,Source text
67,15 ppm heating oil,3.26,48,context,All / see section,,,,,,Thermal stability D6468,Source text
67,15 ppm heating oil,3.26,48,context,All / see section,,,,,,Y/Green 73%,Source text
67,15 ppm heating oil,3.26,48,context,All / see section,,,,,,W Unit 65%,Source text
67,15 ppm heating oil,3.26,48,context,All / see section,,,,,,OR,Source text
67,15 ppm heating oil,3.26,48,context,All / see section,,,,,,"Oxidation stability, mg/100 ml D2274 2.5",Source text
67,15 ppm heating oil,3.26,48,context,All / see section,,,,,,Haze rating @ 25oC (77oF) D4176,Source text
67,15 ppm heating oil,3.26,48,context,All / see section,,,,,,Procedure 2 2,Source text
67,15 ppm heating oil,3.26,48,context,All / see section,,,,,,Nace Corrosion TM0172 B+ (Origin),Source text
67,15 ppm heating oil,3.26,48,context,All / see section,,,,,,Electrical,Source text
67,15 ppm heating oil,3.26,48,context,All / see section,,,,,,"Conductivity, pS/m @ 21°C(70°F) D2624 250",Source text
67,15 ppm heating oil,3.26,49,context,All / see section,,,,,,SPECIFICATIONS FOR FUNGIBLE 15 ppm SULFUR HEATING OIL [W]CERTIFIED NON-,Source text
67,15 ppm heating oil,3.26,49,context,All / see section,,,,,,3.26.2 TRANSPORTATION 15 ppmDISTILLATE FUEL [W] (CERTIFIED NTDF) GRADE 67,Source text
67,15 ppm heating oil,3.26,49,context,All / see section,,,,,,EPA Designation: Heating Oil [W](certified NTDF),Source text
67,15 ppm heating oil,3.26,49,note,All / see section,,,,,,1. Additive requirements/restrictions - refer to section 3.2.,Source text
67,15 ppm heating oil,3.26,49,note,All / see section,,,,,,2. This schedule denotes the fluidity of the distillate at the time and place of origin.,Source text
67,15 ppm heating oil,3.26,49,note,All / see section,,,,,,Pour Point –August 1st through March 14th Maximum: -18oC (-0.4oF).,Source text
67,15 ppm heating oil,3.26,49,note,All / see section,,,,,,Pour Point – March 15th through July 31st Maximum: -12oC (10.4oF),Source text
67,15 ppm heating oil,3.26,49,note,All / see section,,,,,,Cloud Point – August 1st through March 14th Maximum: -9oC (15.8oF),Source text
67,15 ppm heating oil,3.26,49,note,All / see section,,,,,,Cloud Point – March 15th through July 31st Maximum: -7oC (19.4oF),Source text
67,15 ppm heating oil,3.26,49,note,All / see section,,,,,,3. Origin laboratory certifying sulfur content can qualify the test method used per EPA performance based testing,Source text
67,15 ppm heating oil,3.26,49,note,All / see section,,,,,,criteria (See [W] 80.584 1090 Subpart D).,Source text
67,15 ppm heating oil,3.26,49,note,All / see section,,,,,,4. Either physical or simulated distillation can be used.,Source text
67,15 ppm heating oil,3.26,49,note,All / see section,,,,,,5. Colonial will accept test methods results that are listed in ASTM D975 for all tests. Test methods listed in,Source text
67,15 ppm heating oil,3.26,49,note,All / see section,,,,,,the table above are considered referee methods by Colonial Pipeline. Referee methods apply for any dispute.,Source text
67,15 ppm heating oil,3.26,49,note,All / see section,,,,,,6. Deliveries of 67 grade that are serviced through Colonial's breakout tank farms south of Greensboro which,Source text
67,15 ppm heating oil,3.26,49,note,All / see section,,,,,,"include Pelham, Atlanta, Athens, Belton, Spartanburg, and Charlotte may contain up to 5% Renewable Diesel.",Source text
67,15 ppm heating oil,3.26,49,note,All / see section,,,,,,"7. Deliveries of 67 grade on lines #17, 22, 24, and Greensboro local deliveries may contain up to 5%",Source text
67,15 ppm heating oil,3.26,49,note,All / see section,,,,,,Bio-Diesel and 5% Renewable Diesel.,Source text
67,15 ppm heating oil,3.26,49,note,All / see section,,,,,,Delivery test results may vary by the smaller of ASTM reproducibility for a given test,Source text
67,15 ppm heating oil,3.26,49,note,All / see section,,,,,,or any test tolerance as allowed by state or EPA regulations at the point of delivery.,Source text
69,15 ppm diesel blendstock,3.27,50,context,All / see section,,,,,,3.27 SPECIFICATIONS FOR SEGREGATED 15 ppm SULFUR DISTILLATE BLENDSTOCKS GRADE 69,Source text
69,15 ppm diesel blendstock,3.27,50,context,All / see section,,,,,,EPA Designation: None Required (Product is an unfinished blendstock),Source text
69,15 ppm diesel blendstock,3.27,50,context,All / see section,,,,,,Test Results,Source text
69,15 ppm diesel blendstock,3.27,50,context,All / see section,,,,,,ASTM Test,Source text
69,15 ppm diesel blendstock,3.27,50,specification,All / see section,Gravity API D4052,30,,,,Gravity API D4052 30,Positionally extracted; verify complex/overprinted tables
69,15 ppm diesel blendstock,3.27,50,specification,All / see section,"Flash Point, oF",,,,,"Flash Point, oF",Positionally extracted; verify complex/overprinted tables
69,15 ppm diesel blendstock,3.27,50,specification,All / see section,Pensky-Martin D93,100,,,,Pensky-Martin D93 100,Positionally extracted; verify complex/overprinted tables
69,15 ppm diesel blendstock,3.27,50,specification,All / see section,Nace Corrosion TM0172,B+ (origin),,,,Nace Corrosion TM0172 B+ (origin),Positionally extracted; verify complex/overprinted tables
69,15 ppm diesel blendstock,3.27,50,specification,All / see section,"Total Sulfur, ppmwt D5453",,15,1,,"Total Sulfur, ppmwt D5453 15 1",Positionally extracted; verify complex/overprinted tables
69,15 ppm diesel blendstock,3.27,50,specification,All / see section,Electrical,,,,,Electrical,Positionally extracted; verify complex/overprinted tables
69,15 ppm diesel blendstock,3.27,50,specification,All / see section,"Conductivity, pS/m @ 21°C(70°F) D2624",,250,,,"Conductivity, pS/m @ 21°C(70°F) D2624 250",Positionally extracted; verify complex/overprinted tables
69,15 ppm diesel blendstock,3.27,50,specification,All / see section,In order to allow for the proper placement,"of the batch in our sequence,",when,"nominating the batch, the",,"In order to allow for the proper placement of the batch in our sequence, when nominating the batch, the",Positionally extracted; verify complex/overprinted tables
69,15 ppm diesel blendstock,3.27,50,specification,All / see section,shipper must supply to the best of his knowledge,the following information:,,,,shipper must supply to the best of his knowledge the following information:,Positionally extracted; verify complex/overprinted tables
69,15 ppm diesel blendstock,3.27,50,specification,All / see section,Gravity,,,,,Gravity,Positionally extracted; verify complex/overprinted tables
69,15 ppm diesel blendstock,3.27,50,specification,All / see section,Flash,,,,,Flash,Positionally extracted; verify complex/overprinted tables
69,15 ppm diesel blendstock,3.27,50,specification,All / see section,Sulfur,,,,,Sulfur,Positionally extracted; verify complex/overprinted tables
69,15 ppm diesel blendstock,3.27,50,specification,All / see section,Volume % of Renewable Diesel,,,,,Volume % of Renewable Diesel,Positionally extracted; verify complex/overprinted tables
69,15 ppm diesel blendstock,3.27,50,specification,All / see section,Any other product property,that does not meet our fungible,specifications,for 63 grade.,,Any other product property that does not meet our fungible specifications for 63 grade.,Positionally extracted; verify complex/overprinted tables
69,15 ppm diesel blendstock,3.27,50,specification,All / see section,The pre-shipment documentation with the,actual results must be,received before,shipment.,,The pre-shipment documentation with the actual results must be received before shipment.,Positionally extracted; verify complex/overprinted tables
69,15 ppm diesel blendstock,3.27,50,note,All / see section,,,,,,The pre-shipment documentation with the actual results must be received before shipment.,Source text
69,15 ppm diesel blendstock,3.27,50,note,All / see section,,,,,,1. Origin laboratory certifying sulfur content can qualify the test method used per EPA performance based testing,Source text
69,15 ppm diesel blendstock,3.27,50,note,All / see section,,,,,,criteria (See [W] 80.584 1090 Subpart D).,Source text
69,15 ppm diesel blendstock,3.27,50,note,All / see section,,,,,,2. Additive requirements/restrictions - refer to section 3.2.,Source text
69,15 ppm diesel blendstock,3.27,50,note,All / see section,,,,,,3. May contain Renewable Diesel as defined in section 3.2.7.,Source text
69,15 ppm diesel blendstock,3.27,50,note,All / see section,,,,,,4. Colonial will accept test methods results that are listed in ASTM D975 for all tests. Test methods listed in,Source text
69,15 ppm diesel blendstock,3.27,50,note,All / see section,,,,,,the table above are considered referee methods by Colonial Pipeline. Referee methods apply for any dispute.,Source text
69,15 ppm diesel blendstock,3.27,50,note,All / see section,,,,,,5. Interface may result in trace amounts of renewable and/or biodiesel in the product depending on delivery,Source text
69,15 ppm diesel blendstock,3.27,50,note,All / see section,,,,,,location.,Source text
69,15 ppm diesel blendstock,3.27,50,note,All / see section,,,,,,Delivery test results may vary by the smaller of ASTM reproducibility for a given test or,Source text
69,15 ppm diesel blendstock,3.27,50,note,All / see section,,,,,,any test tolerance as allowed by state or EPA regulations at the point of delivery.,Source text
70,Dyed heating oil (intraharbor),3.28,51,context,All / see section,,,,,,3.28 SPECIFICATIONS FOR SEGREGATED DYED HEATING OIL GRADE 70,Source text
70,Dyed heating oil (intraharbor),3.28,51,context,All / see section,,,,,,FOR INTRAHARBOR MOVEMENTS ONLY,Source text
70,Dyed heating oil (intraharbor),3.28,51,context,All / see section,,,,,,EPA Designation: Heating Oil,Source text
70,Dyed heating oil (intraharbor),3.28,51,context,All / see section,,,,,,This product is for Intraharbor movements only. Test Results,Source text
70,Dyed heating oil (intraharbor),3.28,51,context,All / see section,,,,,,ASTM Test,Source text
70,Dyed heating oil (intraharbor),3.28,51,specification,All / see section,"Total Sulfur, ppmwt",D5453,2000,1,,"Total Sulfur, ppmwt D5453 2000 1",Positionally extracted; verify complex/overprinted tables
70,Dyed heating oil (intraharbor),3.28,51,specification,All / see section,Nace Corrosion,TM0172,B+ (origin),,,Nace Corrosion TM0172 B+ (origin),Positionally extracted; verify complex/overprinted tables
70,Dyed heating oil (intraharbor),3.28,51,specification,All / see section,Dye Requirement,,,,,Dye Requirement,Positionally extracted; verify complex/overprinted tables
70,Dyed heating oil (intraharbor),3.28,51,specification,All / see section,This product must contain,red dye at a minimum,"concentration,",or spectral,,"This product must contain red dye at a minimum concentration, or spectral",Positionally extracted; verify complex/overprinted tables
70,Dyed heating oil (intraharbor),3.28,51,specification,All / see section,equivalence of 3.9 pounds,"of Solid Red #26 per 1,000",barrels.,,,"equivalence of 3.9 pounds of Solid Red #26 per 1,000 barrels.",Positionally extracted; verify complex/overprinted tables
70,Dyed heating oil (intraharbor),3.28,51,specification,All / see section,Grade 70 Fuel Oil must meet all specifications,for Grade 88 Heating,"Oil, with",the exception of the dye,,"Grade 70 Fuel Oil must meet all specifications for Grade 88 Heating Oil, with the exception of the dye",Positionally extracted; verify complex/overprinted tables
70,Dyed heating oil (intraharbor),3.28,51,specification,All / see section,requirement above. Colonial will not,add dye to Grade 70.,,,,requirement above. Colonial will not add dye to Grade 70.,Positionally extracted; verify complex/overprinted tables
70,Dyed heating oil (intraharbor),3.28,51,note,All / see section,,,,,,1. Origin laboratory certifying sulfur content can qualify the test method used per EPA performance based testing,Source text
70,Dyed heating oil (intraharbor),3.28,51,note,All / see section,,,,,,criteria (See [W] 80.584 1090 Subpart D).,Source text
70,Dyed heating oil (intraharbor),3.28,51,note,All / see section,,,,,,2. Additives requirements/restrictions - refer to section 3.2.,Source text
70,Dyed heating oil (intraharbor),3.28,51,note,All / see section,,,,,,3. Colonial will accept test methods results that are listed in ASTM D396 for all tests. Test methods listed in,Source text
70,Dyed heating oil (intraharbor),3.28,51,note,All / see section,,,,,,the table above are considered referee methods by Colonial Pipeline. Referee methods apply for any dispute.,Source text
70,Dyed heating oil (intraharbor),3.28,51,note,All / see section,,,,,,4. Interface may result in trace amounts of renewable and/or biodiesel in the product depending on delivery,Source text
70,Dyed heating oil (intraharbor),3.28,51,note,All / see section,,,,,,location.,Source text
70,Dyed heating oil (intraharbor),3.28,51,note,All / see section,,,,,,Delivery test results may vary by the smaller of ASTM reproducibility for a given test or,Source text
70,Dyed heating oil (intraharbor),3.28,51,note,All / see section,,,,,,any test tolerance as allowed by state or EPA regulations at the point of delivery.,Source text
71,Export distillate fuel,3.29,52,context,All / see section,,,,,,3.29 SPECIFICATIONS FOR SEGREGATED HIGH SULFUR GRADE 71 DISTILLATE FUEL FOR EXPORT ONLY,Source text
71,Export distillate fuel,3.29,52,context,All / see section,,,,,,EPA Designation: Distillate fuel for export only,Source text
71,Export distillate fuel,3.29,52,context,All / see section,,,,,,ASTM Test,Source text
71,Export distillate fuel,3.29,52,specification,All / see section,"Total Sulfur, ppmwt",D5453,,2000 1,,"Total Sulfur, ppmwt D5453 2000 1",Positionally extracted; verify complex/overprinted tables
71,Export distillate fuel,3.29,52,specification,All / see section,Nace Corrosion,TM0172,B+ (origin),,,Nace Corrosion TM0172 B+ (origin),Positionally extracted; verify complex/overprinted tables
71,Export distillate fuel,3.29,52,specification,All / see section,Electrical,,,,,Electrical,Positionally extracted; verify complex/overprinted tables
71,Export distillate fuel,3.29,52,specification,All / see section,"Conductivity, pS/m @ 21°C(70°F)",D2624,,250,,"Conductivity, pS/m @ 21°C(70°F) D2624 250",Positionally extracted; verify complex/overprinted tables
71,Export distillate fuel,3.29,52,specification,All / see section,This product is for export only and is not,required to contain dye.,It may not,be used in the continental,U.S.,This product is for export only and is not required to contain dye. It may not be used in the continental U.S.,Positionally extracted; verify complex/overprinted tables
71,Export distillate fuel,3.29,52,specification,All / see section,without the addition of dye to meet domestic,fuel oil requirements.,,,,without the addition of dye to meet domestic fuel oil requirements.,Positionally extracted; verify complex/overprinted tables
71,Export distillate fuel,3.29,52,specification,All / see section,In order to allow for the proper placement,"of the batch in our sequence,",when,"nominating the batch, the",,"In order to allow for the proper placement of the batch in our sequence, when nominating the batch, the",Positionally extracted; verify complex/overprinted tables
71,Export distillate fuel,3.29,52,specification,All / see section,shipper must supply to the best of his knowledge,the following information:,,,,shipper must supply to the best of his knowledge the following information:,Positionally extracted; verify complex/overprinted tables
71,Export distillate fuel,3.29,52,specification,All / see section,Gravity,,,,,Gravity,Positionally extracted; verify complex/overprinted tables
71,Export distillate fuel,3.29,52,specification,All / see section,Flash,,,,,Flash,Positionally extracted; verify complex/overprinted tables
